pathway_id,entrez_gene_id,pathway_desc
mmu00270,mmu:12036,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:12116,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:12411,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:12583,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:13433,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:13435,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:13436,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:14204,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:14629,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:14630,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:14711,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:14718,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:14719,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:14854,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:16828,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:16832,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:16833,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:17448,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:17449,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:20603,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:20810,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:210808,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:22117,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:229709,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:229905,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:231691,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:232087,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:234724,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:236539,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:238505,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:246221,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:257635,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:268782,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:269378,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:56369,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:64918,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:66902,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:67870,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:67873,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:70266,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:73988,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:74340,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00270,mmu:76615,Cysteine and methionine metabolism - Mus musculus (house mouse)
mmu00280,mmu:100328588,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:100470,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:104776,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:110446,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:110460,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:110695,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:110821,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:11364,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:113868,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:11409,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:11669,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:11671,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:11761,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:11992,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:12035,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:12036,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:12039,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:12040,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:13171,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:13382,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:14204,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:15107,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:15108,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:15356,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:15360,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:17850,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:208715,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:208982,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:213043,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:224530,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:227095,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:231086,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:235674,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:257633,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:268782,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:268860,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:353371,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:52538,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:56357,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:56752,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:58875,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:64059,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:66885,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:66904,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:66948,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:67041,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:71724,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:71872,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:72039,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:72535,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:73724,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:73988,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:74147,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:78038,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:78894,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:93747,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00280,mmu:97212,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)"
mmu00290,mmu:12035,"Valine, leucine and isoleucine biosynthesis - Mus musculus (house mouse)"
mmu00290,mmu:12036,"Valine, leucine and isoleucine biosynthesis - Mus musculus (house mouse)"
mmu00290,mmu:231691,"Valine, leucine and isoleucine biosynthesis - Mus musculus (house mouse)"
mmu00290,mmu:257635,"Valine, leucine and isoleucine biosynthesis - Mus musculus (house mouse)"
mmu00310,mmu:107303348,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:107823,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:110147,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:110446,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:110460,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:110593,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:110695,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:11669,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:11671,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:12180,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:13382,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:14013,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:14055,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:14056,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:15107,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:170442,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:18193,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:18822,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:19193,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:192195,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:192289,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:208043,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:208266,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:20937,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:209692,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:213389,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:214162,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:224530,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:225518,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:225888,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:226830,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:231051,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:232811,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:233904,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:234135,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:234407,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:235386,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:235626,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:239122,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:23923,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:26432,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:26433,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:269132,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:270076,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:30956,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:381022,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:56752,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:64707,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:67956,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:69188,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:69726,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:70673,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:72535,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:72947,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:73251,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:73582,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:74147,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:74729,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:75410,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:77683,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:78920,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:84505,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:93747,Lysine degradation - Mus musculus (house mouse)
mmu00310,mmu:97212,Lysine degradation - Mus musculus (house mouse)
mmu00220,mmu:108682,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:109652,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:109900,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:11846,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:11847,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:11898,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:14645,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:14660,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:14661,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:14718,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:14719,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:18125,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:18126,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:18127,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:18416,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:216456,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:217214,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:227231,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:76282,Arginine biosynthesis - Mus musculus (house mouse)
mmu00220,mmu:76615,Arginine biosynthesis - Mus musculus (house mouse)
mmu00330,mmu:100041585,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:107239,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:109731,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:110695,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:11669,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:11671,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:11702,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:11846,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:11847,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:12709,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:12715,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:12716,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:13142,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:14431,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:14718,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:14719,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:17161,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:18125,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:18126,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:18127,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:18242,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:18263,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:18451,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:18452,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:19125,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:20229,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:20603,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:20810,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:209027,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:212647,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:228608,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:242669,Arginine and proline metabolism - Mus musculus (house mouse)
mmu00330,mmu:243376,Arginine and proline metabolism - Mus musculus (house mouse)
